Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,DayOfWeek,Month,IsWeekend,HourSin,HourCos,PowerCategory
0.13014899211218228,0.9070577984316002,0.0060802594244021065,5.518221571401077e-05,0.00044838853061129,1.0,0.9090909090909091,1.0,0.6294095225512604,0.9829629131445341,1
0.7999874796544385,0.5917804240487947,0.984596676124848,0.6648689826149102,0.7477327136473874,0.5,0.4545454545454545,0.0,0.06698729810778076,0.24999999999999978,0
0.4885438838111932,0.6993900668022073,0.004256181597081474,5.921993881503594e-05,0.000389903070096774,0.16666666666666666,0.5454545454545454,0.0,0.9330127018922193,0.75,1
0.26223863778640294,0.7473133894859134,0.007498986623429264,9.959716982528772e-05,0.0003314176095822579,0.5,0.4545454545454545,0.0,0.14644660940672616,0.8535533905932737,0
0.670088894453487,0.9593377868138253,0.9847993514389947,0.00012786123153246397,0.00030412439467548366,0.16666666666666666,0.6363636363636364,0.0,0.9829629131445341,0.6294095225512604,2
0.6400400651057969,0.4349404589021203,0.986826104580462,0.0014858821011772654,0.0038561413632570937,0.3333333333333333,0.36363636363636365,0.0,0.01703708685546579,0.6294095225512601,0
0.06332164767747592,0.8547778100493755,0.0064856100526955816,9.421353902392081e-05,0.0005770565437432254,0.3333333333333333,0.5454545454545454,0.0,0.75,0.9330127018922194,1
0.732377613622136,0.6208248620389196,0.983785974868261,0.00012786123153246397,0.0004327924078074191,0.8333333333333333,0.5454545454545454,1.0,0.75,0.9330127018922194,2
0.42218605233504447,0.38716235840836477,0.006688285366842317,8.344627742118702e-05,0.00030412439467548366,0.3333333333333333,0.0,0.0,0.5,1.0,1
0.6832352572931013,0.8852744699390067,0.9854073773814349,0.2029534598576299,0.3839531492470972,0.5,0.4545454545454545,0.0,0.9330127018922194,0.2500000000000001,1
0.4544259421560035,0.9128666860296253,0.0038508309687880025,7.402492351879492e-05,0.0005926526665470964,0.16666666666666666,0.9999999999999999,0.0,0.6294095225512604,0.9829629131445341,1
0.33923876298985856,0.6674411850130699,0.005674908796108635,6.998720041776975e-05,0.00042109531570451593,0.6666666666666666,0.7272727272727273,0.0,0.5,1.0,1
0.4666332790785026,0.886726691838513,0.9858127280097284,4.4414954111276956e-05,0.00036260985518999977,0.16666666666666666,0.7272727272727273,0.0,0.24999999999999978,0.9330127018922192,0
0.37554776511831733,0.8983444670345628,0.00405350628293474,0.0017981326876565459,0.004741221332376771,0.0,0.9999999999999999,0.0,0.01703708685546579,0.6294095225512601,0
0.5614748967071491,0.6964856230031948,0.9858127280097284,9.8251262124946e-05,0.0003314176095822579,0.0,0.0,0.0,0.5,1.0,2
0.4187429573056216,0.7008422887017136,0.005472233481961896,4.979858491264385e-05,0.0005068739911258061,0.3333333333333333,0.5454545454545454,0.0,0.75,0.9330127018922194,1
0.1520595968448729,0.8170200406622132,0.006890960680989057,4.037723101025178e-05,0.00026123505696483857,1.0,0.5454545454545454,1.0,0.01703708685546579,0.6294095225512601,0
0.5379992487792663,0.851873366250363,0.0032428050263477916,0.07495763755513175,0.1836599421383844,0.16666666666666666,0.4545454545454545,0.0,0.01703708685546579,0.6294095225512601,0
0.1467384499812195,0.7647400522799883,0.006688285366842317,5.921993881503594e-05,0.0004756817455180642,0.0,0.36363636363636365,0.0,0.5,1.0,1
0.5539626893702266,0.8315422596572757,0.03749493311714633,8.88299082225539e-05,0.0002729321490677418,0.6666666666666666,0.4545454545454545,0.0,0.9330127018922193,0.75,1
0.3526981344685114,0.8852744699390067,0.004458856911228212,0.12018013628661374,0.32507778566248435,0.8333333333333333,0.9090909090909091,1.0,0.37059047744873963,0.017037086855465844,2
0.13484412169775883,0.8896311356375255,0.006688285366842317,9.959716982528772e-05,0.0002300428113570967,0.6666666666666666,0.36363636363636365,0.0,0.9829629131445341,0.6294095225512604,1
0.5304870414423438,0.5544583212314842,0.005877584110255371,6.460356961640285e-05,0.00028852827187161276,1.0,0.1818181818181818,1.0,0.14644660940672616,0.8535533905932737,0
0.4810316764742707,0.9361022364217251,0.004256181597081474,4.979858491264385e-05,0.0005068739911258061,0.5,0.5454545454545454,0.0,0.9330127018922193,0.75,2
0.4268811819206211,0.5859715364507696,0.006282934738548846,5.921993881503594e-05,0.00028852827187161276,0.5,0.0,0.0,0.9330127018922193,0.75,1
0.5151496181294605,0.8054022654661632,0.004864207539521685,9.421353902392081e-05,0.00026123505696483857,0.0,0.1818181818181818,0.0,0.14644660940672616,0.8535533905932737,0
0.6963816201327158,0.7661922741794946,0.9835832995541143,0.11708454857582777,0.2686978017264908,0.8333333333333333,0.2727272727272727,1.0,0.01703708685546579,0.6294095225512601,0
0.547076499311381,0.5145222189950625,0.0064856100526955816,8.88299082225539e-05,0.00034701373238612887,0.6666666666666666,0.8181818181818182,0.0,0.75,0.9330127018922194,0
0.03784274445974711,0.8968922451350567,0.008107012565869475,8.479218512152874e-05,0.000374306947292903,0.8333333333333333,0.2727272727272727,1.0,0.9829629131445341,0.3705904774487397,1
0.7639914861650182,0.43653790299157713,0.9839886501824079,0.254501724780718,0.6627338443662906,0.3333333333333333,0.09090909090909091,0.0,0.01703708685546579,0.6294095225512601,0
0.33673469387755106,0.798141155968632,0.0038508309687880025,0.040542777657393815,0.11133292263543282,0.8333333333333333,0.9090909090909091,1.0,0.9829629131445341,0.3705904774487397,1
0.675097032678102,0.8678478071449318,0.9856100526955818,0.49340034159137436,0.7953008881991938,0.0,0.36363636363636365,0.0,0.75,0.06698729810778065,0
0.6848003004882935,0.8693000290444379,0.9850020267531415,9.8251262124946e-05,0.0003314176095822579,0.3333333333333333,0.09090909090909091,0.0,0.6294095225512604,0.9829629131445341,2
0.6218855640415676,0.5409526575660761,0.9870287798946088,0.0001036348929263129,0.000374306947292903,0.0,0.2727272727272727,0.0,0.24999999999999978,0.9330127018922192,0
0.6776011017904094,0.5801626488527447,0.05533036076205919,0.750468712356644,0.7797047653953227,0.6666666666666666,0.4545454545454545,0.0,0.5000000000000001,0.0,2
0.2638036809815951,0.7051989544002324,0.005674908796108635,9.959716982528772e-05,0.00034701373238612887,1.0,0.2727272727272727,1.0,0.5,1.0,1
0.23156379116063602,0.9477200116177753,0.0064856100526955816,4.037723101025178e-05,0.0002456389341609676,0.16666666666666666,0.8181818181818182,0.0,0.6294095225512604,0.9829629131445341,1
0.4422186052335044,0.6819634040081324,0.004661532225374947,5.921993881503594e-05,0.0004171962850035482,0.8333333333333333,0.9090909090909091,1.0,0.6294095225512604,0.9829629131445341,1
0.47007637410792547,0.5229451060121987,0.005877584110255371,8.88299082225539e-05,0.000374306947292903,0.5,0.0,0.0,0.5,1.0,1
0.4240641041692752,0.5486494336334592,0.986826104580462,0.8573337837637771,0.17890312468320374,0.6666666666666666,0.9090909090909091,0.0,0.6294095225512605,0.0170370868554659,2
0.6046700888944536,0.5278826604705199,0.0064856100526955816,0.0815525852868062,0.20565047529184247,0.6666666666666666,0.9090909090909091,0.0,0.2500000000000001,0.06698729810778059,0
0.19963690997871542,0.8620389195469067,0.004458856911228212,7.402492351879492e-05,0.0004171962850035482,0.5,0.6363636363636364,0.0,0.9330127018922193,0.75,1
0.3577062726931264,0.5580888759802498,0.005066882853668422,0.19057110901448598,0.608537317622839,0.16666666666666666,0.6363636363636364,0.0,0.06698729810778076,0.24999999999999978,2
0.6397270564667585,0.5566366540807436,0.9854073773814349,0.7674271493809498,0.396430047490194,0.5,0.7272727272727273,0.0,0.8535533905932737,0.14644660940672627,2
0.44879178665331165,0.8460644786523381,0.010133765707336847,5.921993881503594e-05,0.00021834571925419347,1.0,0.9999999999999999,1.0,0.24999999999999978,0.9330127018922192,0
0.47258044322023285,0.4545454545454545,0.006282934738548846,7.940855432016183e-05,0.000374306947292903,0.8333333333333333,0.09090909090909091,1.0,0.9829629131445341,0.6294095225512604,1
0.4979341429823464,0.8838222480395004,0.00405350628293474,7.402492351879492e-05,0.000389903070096774,0.5,0.2727272727272727,0.0,0.5,1.0,0
0.5220358081883061,0.7081033981992448,0.9864207539521685,8.88299082225539e-05,0.0003314176095822579,0.0,0.0,0.0,0.9330127018922193,0.75,1
0.3530111431075498,0.556491431890793,0.005066882853668422,0.6465646378902628,0.17632976442056505,0.3333333333333333,0.1818181818181818,0.0,0.37059047744873963,0.017037086855465844,2
0.33892575435082006,0.8228289282602381,0.986218078638022,1.4804984703758982e-05,0.0007954022629974189,0.0,0.4545454545454545,0.0,0.8535533905932737,0.8535533905932737,1
0.46819832227369484,0.9375544583212316,0.05877584110255371,0.027635522811116656,0.04508839102599094,0.3333333333333333,0.6363636363636364,0.0,0.9829629131445341,0.3705904774487397,1
0.5433203956429198,0.5557653209410398,0.006688285366842317,7.940855432016183e-05,0.0004171962850035482,0.6666666666666666,0.8181818181818182,0.0,0.6294095225512604,0.9829629131445341,0
0.30292976086139983,0.8489689224513506,0.00405350628293474,0.10685565005323065,0.2767298049704844,1.0,0.4545454545454545,1.0,0.06698729810778076,0.24999999999999978,2
0.6456742206084888,0.2561719430729016,0.9843940008107013,0.00014804984703758987,0.0002144466885532257,0.6666666666666666,0.9999999999999999,0.0,0.14644660940672616,0.8535533905932737,0
0.3952673093777388,0.5627359860586698,0.9866234292663154,5.921993881503594e-05,0.0002300428113570967,0.0,0.5454545454545454,0.0,0.9829629131445341,0.6294095225512604,1
0.6882433955177163,0.7545744989834446,0.9843940008107013,0.00012786123153246397,0.0003314176095822579,0.8333333333333333,0.5454545454545454,1.0,0.8535533905932737,0.8535533905932737,2
0.6359709527982973,0.8358989253557945,0.986218078638022,0.29474436502093554,0.7212193048808067,0.6666666666666666,0.2727272727272727,0.0,0.9330127018922194,0.2500000000000001,1
0.597157881557531,0.5079872204472843,0.9831779489258208,9.8251262124946e-05,0.00030412439467548366,0.6666666666666666,0.9999999999999999,0.0,0.3705904774487392,0.9829629131445341,0
0.6991986978840616,0.11966308451931462,0.9874341305229023,0.7554485708479084,0.5391345711456133,0.6666666666666666,0.09090909090909091,0.0,0.75,0.06698729810778065,0
0.3163891323400526,0.9244844612256753,0.004256181597081474,0.1036254715724105,0.2771197080405811,0.6666666666666666,0.6363636363636364,0.0,0.06698729810778076,0.24999999999999978,2
0.21998247151621386,0.8141155968632008,0.007093635995135792,5.518221571401077e-05,0.0004054991929006449,0.3333333333333333,0.2727272727272727,0.0,0.24999999999999978,0.9330127018922192,2
0.2935395016902467,0.8809178042404879,0.00405350628293474,0.018752531988861267,0.049689247253132875,1.0,0.4545454545454545,1.0,0.0,0.4999999999999999,0
0.6531864279454113,0.5258495498112112,0.987636805837049,0.007966427678322676,0.018921995991796437,0.0,0.2727272727272727,0.0,0.0,0.4999999999999999,0
0.5220358081883061,0.8780133604414755,0.003040129712201054,0.0008371545896125536,0.001719472539126773,0.16666666666666666,0.4545454545454545,0.0,0.0669872981077807,0.75,0
0.33016151245774383,0.4538193435957014,0.986826104580462,0.5746931666920146,0.49117649352371007,0.8333333333333333,0.7272727272727273,1.0,0.2500000000000001,0.06698729810778059,2
0.5292350068861901,0.5387743247168167,0.004661532225374947,0.71614806599793,0.2888168001434843,0.3333333333333333,0.8181818181818182,0.0,0.37059047744873963,0.017037086855465844,2
0.6578815575309879,0.5476328783038048,0.04458856911228213,0.006882971979547587,0.016535789202804185,0.8333333333333333,0.7272727272727273,1.0,0.01703708685546579,0.6294095225512601,0
0.4716414173031176,0.5172814406041243,0.9870287798946088,0.6837116904196944,0.34106381153645204,0.5,0.6363636363636364,0.0,0.75,0.06698729810778065,2
0.2631776637035182,0.6790589602091202,0.0064856100526955816,6.460356961640285e-05,0.0001871534736464515,0.6666666666666666,0.9090909090909091,0.0,0.6294095225512604,0.9829629131445341,1
0.6625766871165645,0.6338948591344759,0.04377786785569518,0.38720822403441213,0.8007595311805485,0.6666666666666666,0.4545454545454545,0.0,0.6294095225512605,0.0170370868554659,2
0.7517841492425191,0.26052860877142026,0.9892582083502229,0.2166817184011155,0.47285104922916166,0.0,0.2727272727272727,0.0,0.75,0.06698729810778065,2
0.38212094653812456,0.8780133604414755,0.00405350628293474,0.3604246607976118,0.9434640548359678,0.0,0.9999999999999999,0.0,0.75,0.06698729810778065,2
0.2572304995617879,0.7589311646819634,0.004661532225374947,0.00013324486233383086,0.0002456389341609676,0.8333333333333333,0.2727272727272727,1.0,0.0,0.4999999999999999,0
0.22592963565794416,0.661632297415045,0.00526955816781516,5.518221571401077e-05,0.00026123505696483857,1.0,0.0,1.0,0.01703708685546579,0.6294095225512601,0
0.5505195943408039,0.629538193435957,0.05026347790839075,0.6012075483887466,0.3554902251300327,0.0,0.8181818181818182,0.0,0.8535533905932737,0.14644660940672627,1
0.1868035557781395,0.43000290444379907,0.986826104580462,7.402492351879492e-05,0.0003314176095822579,0.0,0.0,0.0,0.14644660940672616,0.8535533905932737,0
0.13171403530737447,0.5891664246296834,0.986826104580462,5.921993881503594e-05,0.0003197205174793547,0.5,0.09090909090909091,0.0,0.8535533905932737,0.8535533905932737,1
0.3924502316263929,0.8300900377577694,0.00405350628293474,6.998720041776975e-05,0.00021834571925419347,0.16666666666666666,0.2727272727272727,0.0,0.14644660940672616,0.8535533905932737,2
0.47038938274696385,0.6092070868428696,0.0064856100526955816,5.518221571401077e-05,0.00036260985518999977,0.0,0.9090909090909091,0.0,0.9330127018922193,0.75,1
0.2800801302115939,0.8983444670345628,0.9858127280097284,4.037723101025178e-05,0.00026123505696483857,0.6666666666666666,0.1818181818181818,0.0,0.75,0.9330127018922194,1
0.49668210842619254,0.49230322393261694,0.0064856100526955816,0.00013324486233383086,0.0003314176095822579,1.0,0.1818181818181818,1.0,0.5,1.0,1
0.23156379116063602,0.661632297415045,0.005472233481961896,9.959716982528772e-05,0.000389903070096774,1.0,0.0,1.0,0.01703708685546579,0.6294095225512601,0
0.471954425942156,0.8562300319488818,0.9858127280097284,6.998720041776975e-05,0.0003314176095822579,0.5,0.8181818181818182,0.0,0.3705904774487392,0.9829629131445341,0
0.25879554275698013,0.721173395294801,0.006688285366842317,6.460356961640285e-05,0.00044838853061129,0.8333333333333333,0.5454545454545454,1.0,0.5,1.0,2
0.24690121447351948,0.915771129828638,0.005674908796108635,6.998720041776975e-05,0.00046398465341516103,0.8333333333333333,0.9999999999999999,1.0,0.14644660940672616,0.8535533905932737,0
0.1633279078502567,0.8881789137380192,0.0064856100526955816,5.921993881503594e-05,0.0003314176095822579,0.6666666666666666,0.36363636363636365,0.0,0.8535533905932737,0.8535533905932737,1
0.5323650932765744,0.6102236421725239,0.0060802594244021065,0.00011305624682870499,0.00026123505696483857,0.6666666666666666,0.9090909090909091,0.0,0.9829629131445341,0.6294095225512604,1
0.15581570051333415,0.7400522799883822,0.0064856100526955816,0.00011305624682870499,0.00028852827187161276,0.3333333333333333,0.9090909090909091,0.0,1.0,0.5,1
0.6697758858144485,0.9782166715074063,0.984596676124848,0.0634635857942134,0.1393669533753909,0.16666666666666666,0.6363636363636364,0.0,0.9829629131445341,0.3705904774487397,2
0.31482408914486043,0.9012489108335755,0.003648155654641265,4.037723101025178e-05,0.00046398465341516103,0.16666666666666666,0.2727272727272727,0.0,0.9829629131445341,0.6294095225512604,1
0.4732064604983097,0.8242811501597445,0.042764491284961494,7.940855432016183e-05,0.0003314176095822579,0.16666666666666666,0.36363636363636365,0.0,0.8535533905932737,0.8535533905932737,1
0.5930887692500314,0.6688934069125763,0.9850020267531415,0.00011843987763007188,0.0004600856227141932,0.5,0.9999999999999999,0.0,0.9330127018922193,0.75,2
0.702954801552523,0.875108916642463,0.9850020267531415,0.00013862849313519779,0.00036260985518999977,0.16666666666666666,0.6363636363636364,0.0,0.24999999999999978,0.9330127018922192,0
0.5495805684236885,0.6293929712460065,0.005877584110255371,9.8251262124946e-05,0.000389903070096774,0.6666666666666666,0.8181818181818182,0.0,0.5,1.0,0
0.11105546513083761,0.9811211153064188,0.007498986623429264,0.5217989940685848,0.2048706691516489,1.0,0.9090909090909091,1.0,0.6294095225512605,0.0170370868554659,2
0.7048328533867535,0.5633168748184723,0.9854073773814349,0.00015343347783895676,0.0005926526665470964,0.16666666666666666,0.9090909090909091,0.0,0.14644660940672616,0.8535533905932737,0
0.14642544134218105,0.8765611385419692,0.0064856100526955816,4.979858491264385e-05,0.00046398465341516103,0.6666666666666666,0.36363636363636365,0.0,0.9330127018922193,0.75,1
0.5182797045198447,0.5678187627069415,0.005066882853668422,0.3199128390173258,1.0,0.0,0.9999999999999999,0.0,0.06698729810778076,0.24999999999999978,1
0.33736071115562793,0.6389776357827477,0.004864207539521685,5.921993881503594e-05,0.0004327924078074191,0.6666666666666666,0.7272727272727273,0.0,0.75,0.9330127018922194,1
0.502003255289846,0.9070577984316002,0.0034454803404945274,4.4414954111276956e-05,0.0002300428113570967,0.8333333333333333,0.36363636363636365,1.0,0.9330127018922193,0.75,1
0.4935520220358083,0.9404589021202441,0.003040129712201054,0.02379968586514274,0.055381832076545776,0.16666666666666666,0.8181818181818182,0.0,0.9330127018922194,0.2500000000000001,2
0.31670214097909105,0.9331977926227129,0.10356708552898258,3.4993600208884874e-05,0.00028852827187161276,0.8333333333333333,0.1818181818181818,1.0,0.9829629131445341,0.6294095225512604,1
0.7627394516088644,0.22233517281440607,0.983785974868261,0.3880157686546172,0.6529862676138712,0.6666666666666666,0.9999999999999999,0.0,0.6294095225512605,0.0170370868554659,0
0.7758858144484788,0.4115596863200697,0.9843940008107013,9.421353902392081e-05,0.0003158214867783869,0.6666666666666666,0.7272727272727273,0.0,0.24999999999999978,0.9330127018922192,0
0.09227494678853138,0.7734533836770259,0.007498986623429264,9.959716982528772e-05,0.000374306947292903,0.0,0.36363636363636365,0.0,0.9330127018922193,0.75,1
0.3789908601477401,0.7342433923903573,0.004661532225374947,7.402492351879492e-05,0.00036260985518999977,0.0,0.9999999999999999,0.0,0.8535533905932737,0.8535533905932737,1
0.4788406160010017,0.9317455707232065,0.06019456830158086,0.09358500012786124,0.09955784991851024,0.3333333333333333,0.6363636363636364,0.0,0.9829629131445341,0.3705904774487397,1
0.3586452986102417,0.8460644786523381,0.005066882853668422,0.12004554551657957,0.33053642864383914,0.8333333333333333,0.1818181818181818,1.0,0.017037086855465844,0.3705904774487397,2
0.7038938274696381,0.8736566947429567,0.9847993514389947,0.00012382350843143878,0.0004327924078074191,0.16666666666666666,0.6363636363636364,0.0,0.24999999999999978,0.9330127018922192,0
0.6788531363465632,0.35448736566947425,0.9835832995541143,9.421353902392081e-05,0.000389903070096774,0.8333333333333333,0.2727272727272727,1.0,0.75,0.9330127018922194,2
0.4835357455865782,0.6189369735695616,0.021686258613700854,8.88299082225539e-05,0.0003314176095822579,0.5,0.1818181818181818,0.0,0.3705904774487392,0.9829629131445341,2
0.6469262551646425,0.35347081033981986,0.9835832995541143,8.344627742118702e-05,0.0003158214867783869,0.3333333333333333,0.9090909090909091,0.0,0.9829629131445341,0.6294095225512604,1
0.34142982346312756,0.6073191983735114,0.004458856911228212,0.0005477844340390824,0.001228194670804838,1.0,0.4545454545454545,1.0,1.0,0.5,1
0.3464379616877426,0.7371478361893697,0.0064856100526955816,0.14669451798334573,0.401498787401452,0.5,0.0,0.0,0.9829629131445341,0.3705904774487397,1
0.22592963565794416,0.7269822828928261,0.9866234292663154,0.030138911133752267,0.08673003891232639,0.3333333333333333,0.6363636363636364,0.0,0.0,0.4999999999999999,0
0.32014523600851386,0.609061864652919,0.00912038913660316,0.23619738005607052,0.6830088040113228,0.5,0.9090909090909091,0.0,0.14644660940672644,0.14644660940672605,2
0.6278327281832979,0.8373511472553006,0.986218078638022,8.344627742118702e-05,0.0004756817455180642,0.3333333333333333,0.4545454545454545,0.0,0.9829629131445341,0.6294095225512604,1
0.26036058595217226,0.7269822828928261,0.986218078638022,0.00012382350843143878,0.0002456389341609676,0.5,0.9090909090909091,0.0,0.75,0.9330127018922194,1
0.3041817954175535,0.7545744989834446,0.005066882853668422,0.14817501645372164,0.39604014442009716,1.0,0.4545454545454545,1.0,0.8535533905932737,0.14644660940672627,2
0.4528608989608114,0.863491141446413,0.9858127280097284,5.518221571401077e-05,0.0004912778683219352,1.0,0.9090909090909091,1.0,0.75,0.9330127018922194,1
